userid,college,status
rlangrishg3,American University,denied
bscrivener5w,Providence College,deferred
egaskarth9y,Barnard College,accepted
pridsdoleh1,Central Connecticut State University,withdrawn
trettiema,Rice University,accepted
cmarfe3a,Roger Williams University,withdrawn
kgianettinipt,University of Illinois at Chicago,waitlisted
ktrineman9q,New Jersey Institute of Technology,denied
eclynmanov,The College of St Scholastica,waitlisted
cbainbriggemo,University of Delaware,withdrawn
cmalans,University of Alabama at Birmingham,waitlisted
agrzeszczykfw,University of Central Florida,accepted
tbarsama1,Barnard College,denied
tmurpheyhq,Drexel University,deferred
mborkett6w,Stony Brook University,denied
gstraker6o,Gordon College,deferred
dmitchleyow,Mount Holyoke College,pending
mmonaghan8,Siena College,waitlisted
hwortmanno,Smith College,waitlisted
pbardillfu,"University of California, Davis",accepted
wbosketfh,Gannon University,denied
tbengalx,"California State University, Monterey Bay",denied
rarnor7,Kennesaw State University,pending
gjentinjy,Iona College,deferred
csidnell23,North Park University,waitlisted
mgregg5t,Drake University,pending
tbreakwellh6,Barnard College,accepted
gtreharnek2,Moravian College,waitlisted
mpaleyou,Moravian College,accepted
rpoldingeh,Washington & Jefferson College,withdrawn
tgrissbu,University of Illinois at Chicago,denied
aioselev7n,Drake University,denied
rdodsworthdr,University of Illinois at Chicago,accepted
jbernakiewiczcs,"University of California, Santa Barbara",accepted
crichenspq,SUNY College of Environmental Science and Forestry,accepted
jwitterl8,"University of California, Santa Barbara",pending
atunnicliffehc,Mount Holyoke College,accepted
pcochhf,Iona College,accepted
llowth7l,Roger Williams University,pending
nbrosekefv,Northwestern University,waitlisted
mcawkwellmj,"California State University, Monterey Bay",waitlisted
sscolefc,DePauw University,waitlisted
ogillamoa,Rider University,waitlisted
acarnowm6,Temple University,pending
scasalettoal,Rochester Institute of Technology,accepted
gkeeltagh5q,San Diego State University,accepted
msweedlandd7,Gannon University,deferred
asantelloiq,Mercer University,denied
mdorrancemq,"California State University, Fresno",waitlisted
wfoort8e,The College of Wooster,withdrawn
cleblond7i,Smith College,deferred
hclowsleyqs,Massachusetts Institute of Technology,withdrawn
sshawag,University of Central Florida,pending
swylemangd,John Carroll University,accepted
kdovydenasqf,Westmont College,waitlisted
llahertyd6,Massachusetts Institute of Technology,denied
pgotch3v,Florida Gulf Coast University,denied
lkeverenv,The College of Wooster,pending
hpattesall2i,Hendrix College,pending
crubinovitchhz,"University of California, Davis",withdrawn
tbengalx,Hope College,pending
mvint7y,Missouri University of Science and Technology,denied
flummasana3i,American University,accepted
pchevolleau5m,University of Illinois at Chicago,accepted
swylemangd,Siena College,accepted
dvockings4d,Princeton University,pending
wbosketfh,Berry College,denied
tkleiser6p,"California State University, Fresno",withdrawn
akerwickjv,University of Maine,waitlisted
mkenricka0,"California State University, Fresno",waitlisted
mdoiley1m,Gettysburg College,waitlisted
mroffey78,Barnard College,pending
mborkett6w,University of Richmond,withdrawn
tcottieoc,Smith College,pending
cjouannotla,Wagner College,deferred
ajaquiss6a,Rider University,deferred
slabonqa,Illinois College,waitlisted
chamshawe2,Florida Gulf Coast University,deferred
oskoyleshk,Gettysburg College,deferred
grichardonql,Lawrence Technological University,pending
mtremlettad,University of Alabama at Birmingham,accepted
grhydderchjc,Kennesaw State University,denied
kkinavana4,"University of Nevada, Reno",waitlisted
slapsley2a,University of Alabama,pending
twabbps,Colorado College,accepted
ccroyserio,Drexel University,pending
hgoodramlu,Clarkson University,waitlisted
mreadwinglh,Texas Christian University,deferred
mkenricka0,Moravian College,deferred
cdurgan2y,"California State University, Monterey Bay",withdrawn
mviney77,Central Connecticut State University,withdrawn
dgebuhreu,Illinois College,waitlisted
gtreharnek2,Merrimack College,withdrawn
cbrigdalegt,Campbell University,deferred
oroglierih,DePauw University,accepted
lcarlesso1g,University of Houston,deferred
elaurentygk,Vassar College,denied
dsparyp1,Mississippi State University,withdrawn
kseagrove9x,Rochester Institute of Technology,withdrawn
hpattesall2i,Merrimack College,withdrawn
cgerbjs,Reed College,waitlisted
cjermyc0,Rider University,deferred
ireisen4p,Saint Louis University,waitlisted
bborless9m,Gettysburg College,pending
csonghurstds,University of Arkansas,withdrawn
gscarffox,Centre College,pending
fibberson79,Moravian College,accepted
trettiema,Kalamazoo College,accepted
gjentinjy,University of Maine,deferred
kmaryanap,DePaul University,pending
hrosinabd,Drexel University,withdrawn
gmedewaylx,Missouri University of Science and Technology,withdrawn
dsparyp1,Saint Louis University,deferred
jyelding2n,John Carroll University,waitlisted
bpedrielli6n,Kennesaw State University,denied
eantwisrf,Vassar College,denied
grhydderchjc,Lawrence Technological University,denied
hhamleni1,North Park University,deferred
jstocks1c,Rice University,pending
jcolquyte49,Temple University,accepted
labbetshh,Rochester Institute of Technology,denied
rsheilds56,DePauw University,withdrawn
bclandillon9s,University of Alabama at Birmingham,accepted
ejosephsenpg,Roger Williams University,denied
lmaidendg,Princeton University,accepted
hmarczykek,Washington & Jefferson College,withdrawn
jkarpfr4,DePaul University,deferred
btarpeyqu,University of San Diego,waitlisted
bhastygo,Transylvania University,withdrawn
mnansom5v,St Bonaventure University,deferred
aspitaronu,University of Alabama,accepted
hslaghtga,"University of Nevada, Reno",withdrawn
fmolenhg,University of Illinois at Chicago,accepted
vmilillori,Mississippi State University,denied
bgrayerjj,Idaho State University,pending
ajaquiss6a,"California State University, Fresno",pending
alindroi5,Lawrence Technological University,withdrawn
aioselev7n,Hope College,pending
ireisen4p,John Carroll University,waitlisted
kharlockmp,North Park University,pending
mshellard5j,Suffolk University,denied
acarpenter8n,University of Montana,accepted
smuncaster58,John Carroll University,withdrawn
cmalans,Illinois College,withdrawn
vdelph9n,Williams College,withdrawn
ltymcg,American University,denied
bsabate66,Iona College,waitlisted
sduffreea6,Transylvania University,deferred
vrolin71,Franklin & Marshall College,accepted
lhollowsd2,Texas Christian University,denied
oskoyleshk,Colgate University,waitlisted
apicardam,University of Houston,accepted
pcatterallpx,St Bonaventure University,accepted
dstuddqr,University of Delaware,accepted
bbute3u,University of Central Florida,denied
llimmingne,Suffolk University,deferred
rbertouloumepl,University of Massachusetts Amherst,waitlisted
asollarsea,Nova Southeastern University,pending
cplastown2,University of Illinois at Chicago,denied
kphilliskirkrl,Indiana University Bloomington,waitlisted
cdymottak,Rochester Institute of Technology,accepted
karnel,Roger Williams University,accepted
mviney77,San Diego State University,withdrawn
kveljesg0,Eastern Illinois University,waitlisted
dhuncootmx,Centre College,deferred
tbarsama1,"California State University, Fresno",waitlisted
olabdon2k,Eastern Illinois University,deferred
slabonqa,William Jewell College,pending
rbernadebh,Kalamazoo College,pending
pchevolleau5m,Williams College,accepted
zdissr6,New Jersey Institute of Technology,pending
gralton9,Mississippi State University,denied
rbernadebh,Barnard College,waitlisted
ebilesd3,Westmont College,pending
esellerkh,University of Montana,deferred
gohagan9b,Reed College,pending
phayzerfa,Texas Tech University,denied
grichardonql,Illinois College,waitlisted
vcovottikp,Illinois College,deferred
rlindophd,Franklin & Marshall College,denied
roscandallco,Eastern Washington University,waitlisted
efennerbn,"University of California, Santa Cruz",deferred
bjanssonn1,American University,withdrawn
cgodlipnz,Lawrence Technological University,withdrawn
cdymottak,Drexel University,withdrawn
pduns5y,University of Alabama,pending
dgirkin52,Vassar College,deferred
gfrottonih,Indiana University Bloomington,accepted
cprescotha,"University of California, Santa Cruz",deferred
gavesq8,Suffolk University,denied
jchoatrm,"University of Nevada, Las Vegas",deferred
tornilsls,Clarkson University,pending
ggaler8y,University of Arkansas,waitlisted
gsidebothamcp,Washington & Jefferson College,waitlisted
acutressix,Suffolk University,deferred
bocheltree36,William Jewell College,withdrawn
rgheerhaertju,Transylvania University,withdrawn
rbrydonj6,Saint Louis University,deferred
jpattenep,St Bonaventure University,deferred
fibberson79,Washington & Jefferson College,accepted
oskoyleshk,Westmont College,denied
dtunnacliffenc,"California State University, Monterey Bay",accepted
mcawkwellmj,Carnegie Mellon University,deferred
hwoodwingp5,University of Maine,withdrawn
dmattevill,Samford University,accepted
cmunceybb,Suffolk University,waitlisted
cthelwllj3,Nova Southeastern University,withdrawn
gfigliovannil3,Colgate University,pending
mnansom5v,University of Arkansas,pending
cwardhawn0,Smith College,accepted
aglanert4s,San Diego State University,waitlisted
lkeverenv,Rochester Institute of Technology,pending
sscolefc,Illinois College,deferred
gfrottonih,Texas Christian University,denied
akleinlererrh,Missouri University of Science and Technology,deferred
sdifranceshci3r,Gettysburg College,waitlisted
fwalford5r,University of Delaware,pending
llazer76,Iona College,denied
dgirkin52,North Park University,withdrawn
bzimmeri4,Temple University,deferred
fhanscomeqc,New York University,accepted
fdulinty4e,Merrimack College,waitlisted
ageffcock2t,Rochester Institute of Technology,deferred
bfreddirk,Wagner College,withdrawn
rnelane7c,University of Hartford,denied
gmedewaylx,Massachusetts Institute of Technology,waitlisted
awaddamsl7,Clarkson University,accepted
rdyh5,Barnard College,deferred
tswannie1o,University of Maine,denied
mdorrancemq,Transylvania University,deferred
kdovydenasqf,University of Maine,deferred
dgladdis3w,Westmont College,waitlisted
ltrippiy,Mercer University,denied
dyessonfr,Kalamazoo College,accepted
jyelding2n,Suffolk University,denied
pwathankb,Idaho State University,accepted
bludlow2o,Campbell University,waitlisted
lwaterstonefj,William Jewell College,deferred
agoldsec,"University of Nevada, Las Vegas",waitlisted
zroelofsenkd,Mount Holyoke College,withdrawn
vrolin71,Transylvania University,waitlisted
kbresnergz,University of Central Florida,pending
mcarlettil0,John Carroll University,withdrawn
jbradmoreqn,St Bonaventure University,denied
dtunnacliffenc,Kennesaw State University,denied
goldcoteew,New Jersey Institute of Technology,accepted
lsealy5f,Franklin & Marshall College,withdrawn
loreilly2m,Kalamazoo College,withdrawn
dduffreekr,"California State University, Monterey Bay",deferred
tgonsaloif,University of Houston,denied
efarraway8x,Drexel University,accepted
lstandidgeem,Colorado College,withdrawn
hrosinabd,University of Alabama at Birmingham,accepted
rambroix7m,Temple University,withdrawn
pduns5y,Transylvania University,denied
mhammerberger2,Stevenson University,accepted
gkeggins9g,Eastern Washington University,deferred
tbrandinqt,Manhattan College,waitlisted
dsparyp1,University of Alabama at Birmingham,withdrawn
jbradmoreqn,Providence College,waitlisted
qpowdrilllk,Campbell University,accepted
urissom5i,Rider University,waitlisted
dshrawley72,University of Hartford,pending
bgunderson47,University of San Diego,accepted
lenzley31,Transylvania University,deferred
wbrownsallbj,Drake University,withdrawn
bantonowicz85,Lawrence Technological University,denied
kphilliskirkrl,Moravian College,withdrawn
gmedewaylx,Reed College,accepted
fpirouet9j,Temple University,waitlisted
rdyh5,School of the Art Institute of Chicago,deferred
rstablespr,"California State University, Monterey Bay",deferred
ksimonettoaw,Nova Southeastern University,withdrawn
imarchington8u,Gannon University,deferred
jpalphreymanfo,University of Illinois at Chicago,withdrawn
emacgorleyhw,Lawrence Technological University,waitlisted
cneighbour1u,Manhattan College,denied
flomiscz,Iona College,withdrawn
gdanaharh4,Berry College,denied
rgheerhaertju,Manhattan College,pending
iwaytew,Northwestern University,waitlisted
lsutherelt,Kalamazoo College,denied
asotworthpe,North Park University,waitlisted
pduns5y,Roger Williams University,denied
nelstuba,Texas Christian University,denied
bclandillon9s,"California State University, Monterey Bay",deferred
kstorey99,University of Arkansas,accepted
sbanaszczyk2h,University of Massachusetts Amherst,deferred
abesseq,University of Richmond,denied
dnuschke8g,"California State University, East Bay",deferred
wstallworthy15,St Bonaventure University,withdrawn
gcroncheyie,"University of Nevada, Las Vegas",accepted
sgoodlife7,Hendrix College,accepted
jvankovl1,Lawrence Technological University,waitlisted
bneubiginfb,University of Illinois at Chicago,waitlisted
ldrysdellhl,Vassar College,waitlisted
lsealy5f,Kennesaw State University,denied
sdeenyin,Hendrix College,withdrawn
nbasdenez,Saint Louis University,accepted
ewaller2d,Illinois College,withdrawn
hedes1j,"University of Nevada, Las Vegas",accepted
priep19,University of Illinois at Chicago,pending
hdenisyevle,Salve Regina University,pending
gdanaharh4,Samford University,denied
thefferank,University of Hartford,waitlisted
cmosconkq,Westmont College,withdrawn
rpoldingeh,University of Alabama at Birmingham,denied
tbreakwellh6,University of Arkansas,withdrawn
gritchmannb,Fordham University,waitlisted
rloftinf1,University of Illinois at Chicago,waitlisted
lpretswelldz,Stony Brook University,accepted
bamayaeb,University of Maine,deferred
lbagem,Texas Christian University,pending
efennerbn,St Bonaventure University,deferred
fingley5x,Manhattan College,withdrawn
jkarpfr4,Central Connecticut State University,deferred
gohagan9b,University of Kentucky,withdrawn
khickenbottomcn,The College of St Scholastica,pending
bamayaeb,Florida Gulf Coast University,pending
mlorneff,Kalamazoo College,denied
rgheerhaertju,Campbell University,deferred
hhillbornef9,Massachusetts Institute of Technology,pending
mplumbca,The College of St Scholastica,waitlisted
gkeeltagh5q,University of Montana,deferred
rclericoates2r,Merrimack College,accepted
rgreatexoj,Iona College,withdrawn
lower9a,John Carroll University,denied
khickenbottomcn,Rider University,pending
vjilesqg,University of Central Florida,deferred
cprisen4,Colorado College,pending
khickenbottomcn,University of Maine,withdrawn
ciashviliky,Colorado College,denied
cbrigdalegt,University of Delaware,withdrawn
pvanderbaaren4b,"California State University, Fresno",denied
bludlow2o,Texas Tech University,pending
bseilmannda,University of Illinois at Chicago,accepted
htierney7u,University of Richmond,waitlisted
adarkec5,University of Utah,withdrawn
gfigliovannil3,Reed College,withdrawn
dduddyg5,Campbell University,waitlisted
rpoldingeh,Samford University,withdrawn
qrucklidgecl,Wagner College,deferred
hmarczykek,"California State University, Fresno",deferred
cbellinooo,University of Richmond,deferred
lharbertsonn7,William Jewell College,waitlisted
emaccookk0,Carnegie Mellon University,waitlisted
dhuncootmx,Mississippi State University,deferred
gbenyanq6,Barnard College,waitlisted
jdurram61,New York University,deferred
pphython1e,Washington & Jefferson College,denied
bhastygo,Central Connecticut State University,denied
dfrancesch2s,"University of California, Santa Cruz",pending
cisaacsondc,Iona College,deferred
flummasana3i,Williams College,deferred
mmaccaughen1z,Merrimack College,withdrawn
mcoolingdu,DePauw University,deferred
vcasassai8,New Jersey Institute of Technology,accepted
jtippettsi,Texas Christian University,waitlisted
pridding3n,Gettysburg College,waitlisted
bkoppked1,Suffolk University,denied
bgoschalkhn,Vassar College,waitlisted
kmcalpin4x,"California State University, Fresno",waitlisted
nmish7p,New York University,deferred
gtreharnek2,University of Arizona,withdrawn
kdovydenasqf,SUNY College of Environmental Science and Forestry,withdrawn
graith3p,Florida Gulf Coast University,deferred
acutressix,Mississippi State University,waitlisted
vashbrookb5,The College of St Scholastica,denied
wchamah,Berry College,waitlisted
cfeatherbieks,Indiana University Bloomington,accepted
alowndsbroughfi,University of Alabama at Birmingham,accepted
mriddalldf,Colorado College,denied
asantelloiq,New York University,denied
tmarrablee,Stevenson University,waitlisted
kglanz6u,Idaho State University,accepted
pjester,Salve Regina University,withdrawn
sbeinbz,University of Alabama at Birmingham,deferred
rromaintog,University of Massachusetts Amherst,pending
rfarryanl6,Eastern Illinois University,deferred
phammersley1w,University of Alabama at Birmingham,waitlisted
jtippettsi,Hendrix College,accepted
fprobettsac,Missouri University of Science and Technology,waitlisted
rabdeya7,Florida Gulf Coast University,accepted
kantognonibr,"University of Nevada, Reno",accepted
vdaughtreyph,Temple University,waitlisted
slabonqa,University of Alabama at Birmingham,deferred
mgrebnerpp,University of Massachusetts Amherst,accepted
rmackain1a,Eastern Illinois University,denied
oskoyleshk,Mount Holyoke College,pending
dfrancesch2s,Drexel University,withdrawn
asollarsea,Illinois College,withdrawn
dcancellariolr,Drake University,pending
dmechemb1,University of San Diego,withdrawn
cfilpi8m,North Park University,waitlisted
vpayntonbi,Temple University,accepted
gmulvihillhr,Mercer University,pending
lmcilhatton9z,Stevenson University,denied
asapir7a,University of Alabama at Birmingham,waitlisted
mkenricka0,The College of Wooster,denied
roscandallco,Saint Louis University,waitlisted
mvint7y,Nova Southeastern University,pending
dpitceathlygu,Gettysburg College,denied
rbladenel,University of San Diego,withdrawn
dfollet51,The College of Wooster,pending
nbrosekefv,Stony Brook University,waitlisted
cpardalop,Williams College,deferred
dmacalindeng1,Princeton University,deferred
uhavikb8,Rice University,withdrawn
bofahertyo7,University of Alabama,withdrawn
ftrott27,"University of California, Santa Cruz",deferred
bsextins,Roger Williams University,withdrawn
dshilvock9v,University of Alabama at Birmingham,pending
fwalford5r,Central Connecticut State University,withdrawn
mslixbyl5,American University,denied
aowensony,"California State University, East Bay",denied
cdunnanaj,Saint Louis University,withdrawn
lcampor0,Campbell University,pending
jcharlwoodao,University of San Diego,withdrawn
bcrossgv,Wagner College,waitlisted
bneubiginfb,"University of California, Santa Cruz",accepted
tcottieoc,"University of California, Santa Cruz",denied
jkarpfr4,Smith College,pending
omallatratt7d,Hendrix College,accepted
lmarchant63,Roger Williams University,waitlisted
nlendremob,"California State University, Fresno",accepted
lharriskinek1,University of Kentucky,waitlisted
pbardillfu,Mount Holyoke College,pending
oskoyleshk,University of Arkansas,withdrawn
eolensby4a,Barnard College,accepted
cdumbell68,Gordon College,pending
crubinovitchhz,University of Central Florida,waitlisted
mjentzsch4h,"California State University, Monterey Bay",accepted
ckenneway9i,Lawrence Technological University,deferred
tkummerlowepw,The College of St Scholastica,denied
mmisklm,"University of California, Santa Barbara",denied
lavramowmn,Missouri University of Science and Technology,withdrawn
vcovottikp,St Bonaventure University,pending
lantonowiczrb,Clarkson University,waitlisted
awoodalld0,Texas Christian University,waitlisted
oroskrug83,DePauw University,accepted
clembkeqb,New York University,denied
slacy9w,Rochester Institute of Technology,withdrawn
cdumbell68,Florida Gulf Coast University,pending
gledingtonhy,Princeton University,pending
dfrancesch2s,The College of Wooster,accepted
dfrancesch2s,University of Hartford,denied
pbuckbee1k,Moravian College,waitlisted
amaccallisternq,The College of St Scholastica,deferred
dboulsherc2,American University,accepted
cneesonki,Missouri University of Science and Technology,withdrawn
btarpeyqu,Carnegie Mellon University,deferred
ksimonettoaw,Roger Williams University,withdrawn
emacgorleyhw,St Bonaventure University,deferred
kcookleygp,William Jewell College,pending
pchevolleau5m,Iona College,withdrawn
khynsondb,John Carroll University,pending
chrinchishincj,University of Illinois at Chicago,withdrawn
fhanscomeqc,Westmont College,accepted
tbartleetkc,Colorado College,waitlisted
phayzerfa,Drake University,withdrawn
ldrysdellhl,Central Connecticut State University,accepted
rtoffanellini,Colgate University,accepted
ccrucesfs,The College of Wooster,denied
zroelofsenkd,Roger Williams University,waitlisted
pearengeyit,The College of Wooster,deferred
bbute3u,Siena College,withdrawn
dduffreekr,Rochester Institute of Technology,accepted
efennerbn,University of Illinois at Chicago,deferred
asollarsea,University of Arkansas,pending
agoldsec,University of Montana,waitlisted
srankling6i,Providence College,deferred
tradnagec7,Williams College,accepted
srankling6i,Suffolk University,accepted
smcnamee4k,Texas Tech University,pending
roscandallco,Saint Louis University,deferred
kmcalpin4x,"California State University, East Bay",denied
sribeygw,Westmont College,withdrawn
kharlockmp,The College of St Scholastica,withdrawn
sbeinbz,Washington & Jefferson College,pending
zmarchent1d,Mount Holyoke College,denied
jcursons41,Roger Williams University,waitlisted
bfairbournbm,Eastern Washington University,accepted
ogillamoa,Washington & Jefferson College,denied
fprobettsac,Roger Williams University,deferred
smccullock3h,Drake University,denied
jcheavinlo,Rider University,accepted
mroffey78,Mississippi State University,deferred
efarraway8x,Lawrence Technological University,denied
jpaschokw,Roger Williams University,accepted
apurkessqe,Lawrence Technological University,withdrawn
lwaterstonefj,Rice University,withdrawn
gdaglishpo,Indiana University Bloomington,waitlisted
fstokermf,University of Central Florida,denied
rloftier2,American University,pending
edatono9,Gettysburg College,denied
bneubiginfb,University of Arkansas,deferred
alambdonib,Drexel University,denied
bcarlettqk,SUNY College of Environmental Science and Forestry,withdrawn
nolivetiae,Texas Christian University,pending
aspehrq4,Drake University,withdrawn
srochewellir,Salve Regina University,pending
tgrissbu,Suffolk University,deferred
sdifranceshci3r,SUNY College of Environmental Science and Forestry,accepted
rackensonkn,Gordon College,denied
bclandillon9s,Central Connecticut State University,withdrawn
agillesonm1,University of Alabama at Birmingham,deferred
bgatchell6r,Florida Gulf Coast University,waitlisted
dwyard6z,Samford University,deferred
tbenezek7,Transylvania University,deferred
rtrytsmando,Rochester Institute of Technology,denied
bjanssonn1,Nova Southeastern University,withdrawn
igeockleqw,Indiana University Bloomington,waitlisted
cholbykx,William Jewell College,denied
rannellct,Missouri University of Science and Technology,pending
ebirks89,Wagner College,withdrawn
rhamlyg9,Indiana University Bloomington,accepted
ksadgrove8i,Barnard College,deferred
mreadwinglh,Carnegie Mellon University,withdrawn
fpllucc,Manhattan College,accepted
jthainj,Stevenson University,withdrawn
pbiscop2,American University,accepted
mduvalqv,Lawrence Technological University,pending
kmcalpin4x,"University of Nevada, Reno",deferred
alatoura5,Rider University,denied
wbierton1t,Manhattan College,deferred
kaveriesai,University of Montana,waitlisted
mmcasgillpn,"University of Nevada, Reno",withdrawn
dlaurencot8r,Missouri University of Science and Technology,pending
psheptones,University of Maine,withdrawn
knurse21,Smith College,deferred
hkasper62,New Jersey Institute of Technology,denied
bheinschke67,University of Arkansas,withdrawn
arembrandtnd,Drexel University,pending
tjeaffresonmc,University of Richmond,denied
jcheavinlo,Centre College,withdrawn
kgianettinipt,Indiana University Bloomington,denied
hkasper62,Florida Gulf Coast University,pending
jvankovl1,Samford University,deferred
asotworthpe,Clarkson University,waitlisted
gparelloe,Smith College,denied
ckorthu,Eastern Washington University,denied
gsidebothamcp,Stony Brook University,deferred
cguidotti1y,Samford University,accepted
lkeverenv,Kennesaw State University,accepted
erudderhamn3,New York University,denied
smccuddennh,University of Massachusetts Amherst,withdrawn
lenzley31,San Diego State University,pending
wgonzaleska,Princeton University,waitlisted
bkintone1,SUNY College of Environmental Science and Forestry,deferred
rnelane7c,Texas Tech University,accepted
bjanssonn1,Texas Christian University,accepted
kdaubney3o,Centre College,withdrawn
loganc8,Rochester Institute of Technology,waitlisted
upetraccina,Merrimack College,withdrawn
mviney77,"California State University, Fresno",accepted
npricketto0,Saint Louis University,deferred
dhugkmi,Indiana University Bloomington,deferred
cseaversia,University of San Diego,deferred
tfantiniay,University of Richmond,denied
lavramowmn,Gettysburg College,deferred
dhugkmi,Central Connecticut State University,accepted
emaccookk0,University of Kentucky,withdrawn
jlurnerj5,University of Kentucky,deferred
bseppeyg8,San Diego State University,pending
urissom5i,Illinois College,denied
rtoffanellini,Rochester Institute of Technology,pending
kstainlandnx,Gordon College,waitlisted
eroufbp,Indiana University Bloomington,pending
bjanssonn1,University of Maine,withdrawn
afilippovn6,Gettysburg College,deferred
hfraczkiewiczo5,"University of California, Santa Barbara",withdrawn
ewaller2d,"California State University, Monterey Bay",denied
jburgot9o,Clarkson University,denied
cgoaksoh,Manhattan College,accepted
wtitmuss2w,University of Delaware,waitlisted
hfavelleoq,University of Kentucky,withdrawn
mjentzsch4h,Campbell University,waitlisted
esellerkh,University of Arizona,denied
bshowers4,Illinois College,deferred
bfiremanjm,San Diego State University,withdrawn
jcluelowft,University of Utah,withdrawn
snys9c,Reed College,deferred
ttoppes37,Drexel University,pending
mroffey78,Reed College,denied
fpllucc,University of Hartford,waitlisted
lower9a,Hendrix College,denied
rbernadebh,The College of St Scholastica,deferred
stoffts7q,University of Alabama at Birmingham,accepted
gtreharnek2,"University of California, Davis",waitlisted
soleahy8q,DePauw University,withdrawn
bkoppked1,Eastern Illinois University,withdrawn
tmurpheyhq,Texas Tech University,deferred
gshambroke38,Siena College,deferred
horumfe,Samford University,accepted
gmatevosianqy,University of Hartford,deferred
tjeaffresonmc,Gordon College,pending
fingley5x,Rider University,accepted
rromaintog,Temple University,deferred
tlacasepm,Lawrence Technological University,waitlisted
astorrockbc,Gettysburg College,withdrawn
slanfranchi1n,Clarkson University,denied
hteschecy,Manhattan College,accepted
adesportkm,Rice University,withdrawn
lsealy5f,Smith College,accepted
kseagek9,Rider University,pending
aspehrq4,Temple University,withdrawn
abasscf,Rice University,waitlisted
igeockleqw,Kalamazoo College,withdrawn
dmacalindeng1,University of Arizona,accepted
oroglierih,Massachusetts Institute of Technology,withdrawn
rpoldingeh,Gannon University,waitlisted
cbruinemanoy,The College of Wooster,pending
jwitterl8,Rochester Institute of Technology,denied
kcorkerch,Colgate University,waitlisted
bgunderson47,Centre College,deferred
mtremlettad,Providence College,deferred
hvigergh,Texas Tech University,accepted
rheake53,Nova Southeastern University,deferred
kbrissard7j,Massachusetts Institute of Technology,deferred
hwoodwingp5,Rider University,denied
sduffreea6,University of San Diego,pending
dhuncootmx,"University of California, Santa Cruz",denied
naldiecr,William Jewell College,waitlisted
cbaalhamj2,Washington & Jefferson College,withdrawn
vashbrookb5,Clarkson University,waitlisted
gpeiroi0,University of Montana,pending
fsachnoiw,Rider University,waitlisted
egaskarth9y,Texas Tech University,deferred
rvonsalzberg28,Westmont College,denied
jpaschokw,University of Illinois at Chicago,deferred
mshellard5j,William Jewell College,pending
sgoodlife7,Texas Tech University,deferred
jsarjent6v,University of Alabama,deferred
wbierton1t,Suffolk University,waitlisted
cgernerny,Illinois College,accepted
aemmattnw,Washington & Jefferson College,pending
gfrottonih,American University,deferred
amccarlot,"University of Nevada, Las Vegas",denied
stoffts7q,Lawrence Technological University,withdrawn
varrelldh,Suffolk University,deferred
bharfoot82,Iona College,denied
kkroutmm,University of Delaware,denied
cdymottak,Temple University,accepted
isneesbyor,New York University,pending
fdillestonmg,Clarkson University,waitlisted
fpllucc,New York University,withdrawn
pkeaveic,Eastern Illinois University,denied
lwaterstonefj,Washington & Jefferson College,accepted
wdestoopo1,Colgate University,accepted
pjester,Eastern Illinois University,deferred
acarpenter8n,University of Delaware,deferred
cbleier64,"California State University, East Bay",denied
wtrapp5o,Florida Gulf Coast University,pending
cmackeeg2l,University of Arkansas,withdrawn
mroffey78,SUNY College of Environmental Science and Forestry,waitlisted
amccarlot,"University of California, Santa Cruz",accepted
dlaurencot8r,SUNY College of Environmental Science and Forestry,deferred
bmetterickfg,Vassar College,deferred
jdavleygi,Providence College,accepted
gpeiroi0,DePauw University,accepted
cfewp4,Illinois College,pending
tkiebes1p,Clarkson University,pending
bludlow2o,Kalamazoo College,deferred
atunnicliffehc,Salve Regina University,pending
caymeri3,Fordham University,deferred
jcheavinlo,Iona College,deferred
khynsondb,Drake University,waitlisted
awoodalld0,Salve Regina University,pending
fhanscomeqc,Westmont College,withdrawn
mmcgaughayck,William Jewell College,accepted
bhastygo,Rochester Institute of Technology,denied
rtrytsmando,Idaho State University,deferred
smuncaster58,North Park University,withdrawn
fwalford5r,University of Montana,withdrawn
rdyh5,University of Arizona,withdrawn
fpielgl,Franklin & Marshall College,denied
mgregg5t,University of Richmond,pending
bcanbyaq,DePauw University,pending
swylemangd,Hope College,denied
gbenyanq6,Williams College,withdrawn
klinfoot1x,"University of Nevada, Reno",deferred
ldracksfordlg,Mount Holyoke College,denied
pgotch3v,SUNY College of Environmental Science and Forestry,withdrawn
gjentinjy,University of Delaware,waitlisted
rannellct,Lawrence Technological University,withdrawn
mcawkwellmj,Lawrence Technological University,withdrawn
vashbrookb5,Samford University,waitlisted
cerasmus4i,Berry College,withdrawn
lmathesonbw,University of Central Florida,waitlisted
cpidgeleyq3,University of Arizona,deferred
cdymottak,John Carroll University,pending
cbleier64,"University of California, Davis",pending
xbrum3g,Central Connecticut State University,accepted
ccolefordrn,Drexel University,withdrawn
bocheltree36,University of Central Florida,deferred
hcorbetfn,Rochester Institute of Technology,waitlisted
tscala1v,Salve Regina University,denied
ttanseyd,Temple University,withdrawn
bcroughan34,University of Central Florida,accepted
kphilliskirkrl,Hendrix College,denied
bgrottynv,Central Connecticut State University,pending
dlouther5,Roger Williams University,withdrawn
glazenby5c,Hope College,withdrawn
tbruckmanh7,Fordham University,withdrawn
bverlingf2,Eastern Washington University,denied
onorval96,Hope College,withdrawn
